firm,Dates,Price,Symbol,Date,Nifty50 prices
ABAN,20-11-2000,5.82,NIFTY50,18-07-2016,"8,508.70"
ABAN,21-11-2000,5.53,NIFTY50,19-07-2016,"8,528.55"
ABAN,22-11-2000,5.97,NIFTY50,20-07-2016,"8,565.85"
ABAN,23-11-2000,6.4,NIFTY50,21-07-2016,"8,510.10"
ABAN,24-11-2000,6.57,NIFTY50,22-07-2016,"8,541.20"
ABAN,27-11-2000,7.09,NIFTY50,25-07-2016,"8,635.65"
ABAN,28-11-2000,7.3,NIFTY50,26-07-2016,"8,590.65"
ABAN,29-11-2000,7.07,NIFTY50,27-07-2016,"8,615.80"
ABAN,30-11-2000,7.2,NIFTY50,28-07-2016,"8,666.30"
ABAN,01-12-2000,6.74,NIFTY50,29-07-2016,"8,638.50"
ABAN,04-12-2000,6.8,NIFTY50,01-08-2016,"8,636.55"
ABAN,05-12-2000,6.26,NIFTY50,02-08-2016,"8,622.90"
ABAN,06-12-2000,6.02,NIFTY50,03-08-2016,"8,544.85"
ABAN,07-12-2000,6.25,NIFTY50,04-08-2016,"8,551.10"
ABAN,08-12-2000,6.15,NIFTY50,05-08-2016,"8,683.15"
ABAN,11-12-2000,6.1,NIFTY50,08-08-2016,"8,711.35"
ABAN,12-12-2000,6,NIFTY50,09-08-2016,"8,678.25"
ABAN,13-12-2000,6.47,NIFTY50,10-08-2016,"8,575.30"
ABAN,14-12-2000,6.69,NIFTY50,11-08-2016,"8,592.15"
ABAN,15-12-2000,6.4,NIFTY50,12-08-2016,"8,672.15"
ABAN,18-12-2000,6.44,NIFTY50,16-08-2016,"8,642.55"
ABAN,19-12-2000,6.28,NIFTY50,17-08-2016,"8,624.05"
ABAN,20-12-2000,6.2,NIFTY50,18-08-2016,"8,673.25"
ABAN,21-12-2000,6.3,NIFTY50,19-08-2016,"8,666.90"
ABAN,22-12-2000,6.04,NIFTY50,22-08-2016,"8,629.15"
ABAN,25-12-2000,6.04,NIFTY50,23-08-2016,"8,632.60"
ABAN,26-12-2000,5.9,NIFTY50,24-08-2016,"8,650.30"
ABAN,27-12-2000,6,NIFTY50,25-08-2016,"8,592.20"
ABAN,28-12-2000,6.01,NIFTY50,26-08-2016,"8,572.55"
ABAN,29-12-2000,5.98,NIFTY50,29-08-2016,"8,607.45"
ABAN,01-01-2001,5.89,NIFTY50,30-08-2016,"8,744.35"
ABAN,02-01-2001,5.76,NIFTY50,31-08-2016,"8,786.20"
ABAN,03-01-2001,5.99,NIFTY50,01-09-2016,"8,774.65"
ABAN,04-01-2001,5.86,NIFTY50,02-09-2016,"8,809.65"
ABAN,05-01-2001,6.05,NIFTY50,06-09-2016,"8,943.00"
ABAN,08-01-2001,6.38,NIFTY50,07-09-2016,"8,917.95"
ABAN,09-01-2001,6.5,NIFTY50,08-09-2016,"8,952.50"
ABAN,10-01-2001,6.9,NIFTY50,09-09-2016,"8,866.70"
ABAN,11-01-2001,7.45,NIFTY50,12-09-2016,"8,715.60"
ABAN,12-01-2001,8.04,NIFTY50,14-09-2016,"8,726.60"
ABAN,15-01-2001,8.5,NIFTY50,15-09-2016,"8,742.55"
ABAN,16-01-2001,8.77,NIFTY50,16-09-2016,"8,779.85"
ABAN,17-01-2001,9.29,NIFTY50,19-09-2016,"8,808.40"
ABAN,18-01-2001,8.55,NIFTY50,20-09-2016,"8,775.90"
ABAN,19-01-2001,7.94,NIFTY50,21-09-2016,"8,777.15"
ABAN,22-01-2001,7.7,NIFTY50,22-09-2016,"8,867.45"
ABAN,23-01-2001,8.31,NIFTY50,23-09-2016,"8,831.55"
ABAN,24-01-2001,8.97,NIFTY50,26-09-2016,"8,723.05"
ABAN,25-01-2001,9.15,NIFTY50,27-09-2016,"8,706.40"
ABAN,26-01-2001,9.15,NIFTY50,28-09-2016,"8,745.15"
ABAN,29-01-2001,8.42,NIFTY50,29-09-2016,"8,591.25"
ABAN,30-01-2001,8.35,NIFTY50,30-09-2016,"8,611.15"
ABAN,31-01-2001,8.43,NIFTY50,03-10-2016,"8,738.10"
ABAN,01-02-2001,7.9,NIFTY50,04-10-2016,"8,769.15"
ABAN,02-02-2001,8.1,NIFTY50,05-10-2016,"8,743.95"
ABAN,05-02-2001,8,NIFTY50,06-10-2016,"8,709.55"
ABAN,06-02-2001,7.99,NIFTY50,07-10-2016,"8,697.60"
ABAN,07-02-2001,8.28,NIFTY50,10-10-2016,"8,708.80"
ABAN,08-02-2001,8.31,NIFTY50,13-10-2016,"8,573.35"
ABAN,09-02-2001,8.17,NIFTY50,14-10-2016,"8,583.40"
ABAN,12-02-2001,8.07,NIFTY50,17-10-2016,"8,520.40"
ABAN,13-02-2001,8.09,NIFTY50,18-10-2016,"8,677.90"
ABAN,14-02-2001,8.18,NIFTY50,19-10-2016,"8,659.10"
ABAN,15-02-2001,7.88,NIFTY50,20-10-2016,"8,699.40"
ABAN,16-02-2001,7.62,NIFTY50,21-10-2016,"8,693.05"
ABAN,19-02-2001,7.74,NIFTY50,24-10-2016,"8,708.95"
ABAN,20-02-2001,7.58,NIFTY50,25-10-2016,"8,691.30"
ABAN,21-02-2001,7.46,NIFTY50,26-10-2016,"8,615.25"
ABAN,22-02-2001,7.37,NIFTY50,27-10-2016,"8,615.25"
ABAN,23-02-2001,7.3,NIFTY50,28-10-2016,"8,638.00"
ABAN,26-02-2001,7.12,NIFTY50,30-10-2016,"8,625.70"
ABAN,27-02-2001,7.05,NIFTY50,01-11-2016,"8,626.25"
ABAN,28-02-2001,7.35,NIFTY50,02-11-2016,"8,514.00"
ABAN,01-03-2001,7.32,NIFTY50,03-11-2016,"8,484.95"
ABAN,02-03-2001,7.2,NIFTY50,04-11-2016,"8,433.75"
ABAN,05-03-2001,7.1,NIFTY50,07-11-2016,"8,497.05"
ABAN,06-03-2001,7.1,NIFTY50,08-11-2016,"8,543.55"
ABAN,07-03-2001,7,NIFTY50,09-11-2016,"8,432.00"
ABAN,08-03-2001,7.1,NIFTY50,10-11-2016,"8,525.75"
ABAN,09-03-2001,6.9,NIFTY50,11-11-2016,"8,296.30"
ABAN,12-03-2001,6.88,NIFTY50,15-11-2016,"8,108.45"
ABAN,13-03-2001,6.35,NIFTY50,16-11-2016,"8,111.60"
ABAN,14-03-2001,6.6,NIFTY50,17-11-2016,"8,079.95"
ABAN,15-03-2001,6.6,NIFTY50,18-11-2016,"8,074.10"
ABAN,16-03-2001,6.5,NIFTY50,21-11-2016,"7,929.10"
ABAN,19-03-2001,6.5,NIFTY50,22-11-2016,"8,002.30"
ABAN,20-03-2001,7.01,NIFTY50,23-11-2016,"8,033.30"
ABAN,21-03-2001,7.56,NIFTY50,24-11-2016,"7,965.50"
ABAN,22-03-2001,8.16,NIFTY50,25-11-2016,"8,114.30"
ABAN,23-03-2001,7.73,NIFTY50,28-11-2016,"8,126.90"
ABAN,26-03-2001,8.1,NIFTY50,29-11-2016,"8,142.15"
ABAN,27-03-2001,8,NIFTY50,30-11-2016,"8,224.50"
ABAN,28-03-2001,7.93,NIFTY50,01-12-2016,"8,192.90"
ABAN,29-03-2001,8,NIFTY50,02-12-2016,"8,086.80"
ABAN,30-03-2001,7.82,NIFTY50,05-12-2016,"8,128.75"
ABAN,02-04-2001,7.2,NIFTY50,06-12-2016,"8,143.15"
ABAN,03-04-2001,7.38,NIFTY50,07-12-2016,"8,102.05"
ABAN,04-04-2001,6.94,NIFTY50,08-12-2016,"8,246.85"
ABAN,05-04-2001,6.94,NIFTY50,09-12-2016,"8,261.75"
ABAN,06-04-2001,7.2,NIFTY50,12-12-2016,"8,170.80"
ABAN,09-04-2001,7.1,NIFTY50,13-12-2016,"8,221.80"
ABAN,10-04-2001,6.9,NIFTY50,14-12-2016,"8,182.45"
ABAN,11-04-2001,6.82,NIFTY50,15-12-2016,"8,153.60"
ABAN,12-04-2001,6.45,NIFTY50,16-12-2016,"8,139.45"
ABAN,13-04-2001,6.45,NIFTY50,19-12-2016,"8,104.35"
ABAN,16-04-2001,6.64,NIFTY50,20-12-2016,"8,082.40"
ABAN,17-04-2001,7,NIFTY50,21-12-2016,"8,061.30"
ABAN,18-04-2001,7.44,NIFTY50,22-12-2016,"7,979.10"
ABAN,19-04-2001,7.6,NIFTY50,23-12-2016,"7,985.75"
ABAN,20-04-2001,7.65,NIFTY50,26-12-2016,"7,908.25"
ABAN,23-04-2001,7.5,NIFTY50,27-12-2016,"8,032.85"
ABAN,24-04-2001,7.3,NIFTY50,28-12-2016,"8,034.85"
ABAN,25-04-2001,7.3,NIFTY50,29-12-2016,"8,103.60"
ABAN,26-04-2001,7.21,NIFTY50,30-12-2016,"8,185.80"
ABAN,27-04-2001,6.74,NIFTY50,02-01-2017,"8,179.50"
ABAN,30-04-2001,6.8,NIFTY50,03-01-2017,"8,192.25"
ABAN,01-05-2001,6.8,NIFTY50,04-01-2017,"8,190.50"
ABAN,02-05-2001,6.8,NIFTY50,05-01-2017,"8,273.80"
ABAN,03-05-2001,7.1,NIFTY50,06-01-2017,"8,243.80"
ABAN,04-05-2001,7.3,NIFTY50,09-01-2017,"8,236.05"
ABAN,07-05-2001,7.13,NIFTY50,10-01-2017,"8,288.60"
ABAN,08-05-2001,7.19,NIFTY50,11-01-2017,"8,380.65"
ABAN,09-05-2001,7.3,NIFTY50,12-01-2017,"8,407.20"
ABAN,10-05-2001,7.37,NIFTY50,13-01-2017,"8,400.35"
ABAN,11-05-2001,7.07,NIFTY50,16-01-2017,"8,412.80"
ABAN,14-05-2001,7.31,NIFTY50,17-01-2017,"8,398.00"
ABAN,15-05-2001,7.04,NIFTY50,18-01-2017,"8,417.00"
ABAN,16-05-2001,7.21,NIFTY50,19-01-2017,"8,435.10"
ABAN,17-05-2001,7.1,NIFTY50,20-01-2017,"8,349.35"
ABAN,18-05-2001,7.21,NIFTY50,23-01-2017,"8,391.50"
ABAN,21-05-2001,7.21,NIFTY50,24-01-2017,"8,475.80"
ABAN,22-05-2001,7.1,NIFTY50,25-01-2017,"8,602.75"
ABAN,23-05-2001,7.3,NIFTY50,27-01-2017,"8,641.25"
ABAN,24-05-2001,7.16,NIFTY50,30-01-2017,"8,632.75"
ABAN,25-05-2001,7.4,NIFTY50,31-01-2017,"8,561.30"
ABAN,28-05-2001,7.4,NIFTY50,01-02-2017,"8,716.40"
ABAN,29-05-2001,7.3,NIFTY50,02-02-2017,"8,734.25"
ABAN,30-05-2001,7.3,NIFTY50,03-02-2017,"8,740.95"
ABAN,31-05-2001,7.3,NIFTY50,06-02-2017,"8,801.05"
ABAN,01-06-2001,7.27,NIFTY50,07-02-2017,"8,768.30"
ABAN,04-06-2001,7.16,NIFTY50,08-02-2017,"8,769.05"
ABAN,05-06-2001,7.4,NIFTY50,09-02-2017,"8,778.40"
ABAN,06-06-2001,7.58,NIFTY50,10-02-2017,"8,793.55"
ABAN,07-06-2001,7.06,NIFTY50,13-02-2017,"8,805.05"
ABAN,08-06-2001,7.17,NIFTY50,14-02-2017,"8,792.30"
ABAN,11-06-2001,7.05,NIFTY50,15-02-2017,"8,724.70"
ABAN,12-06-2001,7.07,NIFTY50,16-02-2017,"8,778.00"
ABAN,13-06-2001,7.2,NIFTY50,17-02-2017,"8,821.70"
ABAN,14-06-2001,7,NIFTY50,20-02-2017,"8,879.20"
ABAN,15-06-2001,6.99,NIFTY50,21-02-2017,"8,907.85"
ABAN,18-06-2001,6.99,NIFTY50,22-02-2017,"8,926.90"
ABAN,19-06-2001,6.85,NIFTY50,23-02-2017,"8,939.50"
ABAN,20-06-2001,6.99,NIFTY50,27-02-2017,"8,896.70"
ABAN,21-06-2001,6.99,NIFTY50,28-02-2017,"8,879.60"
ABAN,22-06-2001,6.86,NIFTY50,01-03-2017,"8,945.80"
ABAN,25-06-2001,6.6,NIFTY50,02-03-2017,"8,899.75"
ABAN,26-06-2001,6.68,NIFTY50,03-03-2017,"8,897.55"
ABAN,27-06-2001,6.6,NIFTY50,06-03-2017,"8,963.45"
ABAN,28-06-2001,6.96,NIFTY50,07-03-2017,"8,946.90"
ABAN,29-06-2001,6.51,NIFTY50,08-03-2017,"8,924.30"
ABAN,02-07-2001,7,NIFTY50,09-03-2017,"8,927.00"
ABAN,03-07-2001,7.02,NIFTY50,10-03-2017,"8,934.55"
ABAN,04-07-2001,6.5,NIFTY50,14-03-2017,"9,087.00"
ABAN,05-07-2001,6.92,NIFTY50,15-03-2017,"9,084.80"
ABAN,06-07-2001,6.54,NIFTY50,16-03-2017,"9,153.70"
ABAN,09-07-2001,6.54,NIFTY50,17-03-2017,"9,160.05"
ABAN,10-07-2001,6.54,NIFTY50,20-03-2017,"9,126.85"
ABAN,11-07-2001,6.6,NIFTY50,21-03-2017,"9,121.50"
ABAN,12-07-2001,6.5,NIFTY50,22-03-2017,"9,030.45"
ABAN,13-07-2001,6.04,NIFTY50,23-03-2017,"9,086.30"
ABAN,16-07-2001,6.52,NIFTY50,24-03-2017,"9,108.00"
ABAN,17-07-2001,6.41,NIFTY50,27-03-2017,"9,045.20"
ABAN,18-07-2001,6.42,NIFTY50,28-03-2017,"9,100.80"
ABAN,19-07-2001,6.4,NIFTY50,29-03-2017,"9,143.80"
ABAN,20-07-2001,6.54,NIFTY50,30-03-2017,"9,173.75"
ABAN,23-07-2001,6.54,NIFTY50,31-03-2017,"9,173.75"
ABAN,24-07-2001,6.31,NIFTY50,03-04-2017,"9,237.85"
ABAN,25-07-2001,6.81,NIFTY50,05-04-2017,"9,265.15"
ABAN,26-07-2001,7.35,NIFTY50,06-04-2017,"9,261.95"
ABAN,27-07-2001,7.93,NIFTY50,07-04-2017,"9,198.30"
ABAN,30-07-2001,8.56,NIFTY50,10-04-2017,"9,181.45"
ABAN,31-07-2001,9.24,NIFTY50,11-04-2017,"9,237.00"
ABAN,01-08-2001,9.01,NIFTY50,12-04-2017,"9,203.45"
ABAN,02-08-2001,8.5,NIFTY50,13-04-2017,"9,150.80"
ABAN,03-08-2001,8.6,NIFTY50,17-04-2017,"9,139.30"
ABAN,06-08-2001,8.66,NIFTY50,18-04-2017,"9,105.15"
ABAN,07-08-2001,8.7,NIFTY50,19-04-2017,"9,103.50"
ABAN,08-08-2001,8.6,NIFTY50,20-04-2017,"9,136.40"
ABAN,09-08-2001,8.65,NIFTY50,21-04-2017,"9,119.40"
ABAN,10-08-2001,8.42,NIFTY50,24-04-2017,"9,217.95"
ABAN,13-08-2001,8.52,NIFTY50,25-04-2017,"9,306.60"
ABAN,14-08-2001,8.6,NIFTY50,26-04-2017,"9,351.85"
ABAN,15-08-2001,8.6,NIFTY50,27-04-2017,"9,342.15"
ABAN,16-08-2001,8.5,NIFTY50,28-04-2017,"9,304.05"
ABAN,17-08-2001,8.46,NIFTY50,02-05-2017,"9,313.80"
ABAN,20-08-2001,8.46,NIFTY50,03-05-2017,"9,311.95"
ABAN,21-08-2001,8.46,NIFTY50,04-05-2017,"9,359.90"
ABAN,22-08-2001,8.46,NIFTY50,05-05-2017,"9,285.30"
ABAN,23-08-2001,8.45,NIFTY50,08-05-2017,"9,314.05"
ABAN,24-08-2001,9.12,NIFTY50,09-05-2017,"9,316.85"
ABAN,27-08-2001,9.4,NIFTY50,10-05-2017,"9,407.30"
ABAN,28-08-2001,9.41,NIFTY50,11-05-2017,"9,422.40"
ABAN,29-08-2001,9.3,NIFTY50,12-05-2017,"9,400.90"
ABAN,30-08-2001,9.28,NIFTY50,15-05-2017,"9,445.40"
ABAN,31-08-2001,9.2,NIFTY50,16-05-2017,"9,512.25"
ABAN,03-09-2001,8.56,NIFTY50,17-05-2017,"9,525.75"
ABAN,04-09-2001,8.64,NIFTY50,18-05-2017,"9,429.45"
ABAN,05-09-2001,8.58,NIFTY50,19-05-2017,"9,427.90"
ABAN,06-09-2001,8.5,NIFTY50,22-05-2017,"9,438.25"
ABAN,07-09-2001,8.58,NIFTY50,23-05-2017,"9,386.15"
ABAN,10-09-2001,8.51,NIFTY50,24-05-2017,"9,360.55"
ABAN,11-09-2001,8.4,NIFTY50,25-05-2017,"9,509.75"
ABAN,12-09-2001,8.07,NIFTY50,26-05-2017,"9,595.10"
ABAN,13-09-2001,7.81,NIFTY50,29-05-2017,"9,604.90"
ABAN,14-09-2001,7.46,NIFTY50,30-05-2017,"9,624.55"
ABAN,17-09-2001,6.87,NIFTY50,31-05-2017,"9,621.25"
ABAN,18-09-2001,7.24,NIFTY50,01-06-2017,"9,616.10"
ABAN,19-09-2001,7.24,NIFTY50,02-06-2017,"9,653.50"
ABAN,20-09-2001,7.24,NIFTY50,05-06-2017,"9,675.10"
ABAN,21-09-2001,7.2,NIFTY50,06-06-2017,"9,637.15"
ABAN,24-09-2001,7.02,NIFTY50,07-06-2017,"9,663.90"
ABAN,25-09-2001,7.2,NIFTY50,08-06-2017,"9,647.25"
ABAN,26-09-2001,6.92,NIFTY50,09-06-2017,"9,668.25"
ABAN,27-09-2001,7.12,NIFTY50,12-06-2017,"9,616.40"
ABAN,28-09-2001,7.01,NIFTY50,13-06-2017,"9,606.90"
ABAN,01-10-2001,7,NIFTY50,14-06-2017,"9,618.15"
ABAN,02-10-2001,7,NIFTY50,15-06-2017,"9,578.05"
ABAN,03-10-2001,7.06,NIFTY50,16-06-2017,"9,588.05"
ABAN,04-10-2001,7.05,NIFTY50,19-06-2017,"9,657.55"
ABAN,05-10-2001,7.3,NIFTY50,20-06-2017,"9,653.50"
ABAN,08-10-2001,7.65,NIFTY50,21-06-2017,"9,633.60"
ABAN,09-10-2001,7.2,NIFTY50,22-06-2017,"9,630.00"
ABAN,10-10-2001,7.2,NIFTY50,23-06-2017,"9,574.95"
ABAN,11-10-2001,7,NIFTY50,27-06-2017,"9,511.40"
ABAN,12-10-2001,7.02,NIFTY50,28-06-2017,"9,491.25"
ABAN,15-10-2001,7.02,NIFTY50,29-06-2017,"9,504.10"
ABAN,16-10-2001,7.2,NIFTY50,30-06-2017,"9,520.90"
ABAN,17-10-2001,7.22,NIFTY50,03-07-2017,"9,615.00"
ABAN,18-10-2001,7.2,NIFTY50,04-07-2017,"9,613.30"
ABAN,19-10-2001,7.26,NIFTY50,05-07-2017,"9,637.60"
ABAN,22-10-2001,7.45,NIFTY50,06-07-2017,"9,674.55"
ABAN,23-10-2001,7.56,NIFTY50,07-07-2017,"9,665.80"
ABAN,24-10-2001,7.56,NIFTY50,10-07-2017,"9,771.05"
ABAN,25-10-2001,7.37,NIFTY50,11-07-2017,"9,786.05"
ABAN,26-10-2001,7.37,NIFTY50,12-07-2017,"9,816.10"
ABAN,29-10-2001,7.2,NIFTY50,13-07-2017,"9,891.70"
ABAN,30-10-2001,7.3,NIFTY50,14-07-2017,"9,886.35"
ABAN,31-10-2001,7.46,NIFTY50,17-07-2017,"9,915.95"
ABAN,01-11-2001,7.34,NIFTY50,18-07-2017,"9,827.15"
ABAN,02-11-2001,7.32,NIFTY50,19-07-2017,"9,899.60"
ABAN,05-11-2001,7.8,NIFTY50,20-07-2017,"9,873.30"
ABAN,06-11-2001,7.95,NIFTY50,21-07-2017,"9,915.25"
ABAN,07-11-2001,7.93,NIFTY50,24-07-2017,"9,966.40"
ABAN,08-11-2001,8,NIFTY50,25-07-2017,"9,964.55"
ABAN,09-11-2001,7.99,NIFTY50,26-07-2017,"10,020.65"
ABAN,12-11-2001,8,NIFTY50,27-07-2017,"10,020.55"
ABAN,13-11-2001,7.82,NIFTY50,28-07-2017,"10,014.50"
ABAN,14-11-2001,7.8,NIFTY50,31-07-2017,"10,077.10"
ABAN,15-11-2001,7.8,NIFTY50,01-08-2017,"10,114.65"
ABAN,16-11-2001,7.8,NIFTY50,02-08-2017,"10,081.50"
ABAN,19-11-2001,8.1,NIFTY50,03-08-2017,"10,013.65"
ABAN,20-11-2001,8.08,NIFTY50,04-08-2017,"10,066.40"
ABAN,21-11-2001,7.64,NIFTY50,07-08-2017,"10,057.40"
ABAN,22-11-2001,7.64,NIFTY50,08-08-2017,"9,978.55"
ABAN,23-11-2001,7.76,NIFTY50,09-08-2017,"9,908.05"
ABAN,26-11-2001,8,NIFTY50,10-08-2017,"9,820.25"
ABAN,27-11-2001,8,NIFTY50,11-08-2017,"9,710.80"
ABAN,28-11-2001,8.05,NIFTY50,14-08-2017,"9,794.15"
ABAN,29-11-2001,7.73,NIFTY50,16-08-2017,"9,897.30"
ABAN,30-11-2001,7.73,NIFTY50,17-08-2017,"9,904.15"
ABAN,03-12-2001,7.85,NIFTY50,18-08-2017,"9,837.40"
ABAN,04-12-2001,7.85,NIFTY50,21-08-2017,"9,754.35"
ABAN,05-12-2001,7.85,NIFTY50,22-08-2017,"9,765.55"
ABAN,06-12-2001,8.1,NIFTY50,23-08-2017,"9,852.50"
ABAN,07-12-2001,7.92,NIFTY50,24-08-2017,"9,857.05"
ABAN,10-12-2001,8,NIFTY50,28-08-2017,"9,912.80"
ABAN,11-12-2001,7.97,NIFTY50,29-08-2017,"9,796.05"
ABAN,12-12-2001,8.25,NIFTY50,30-08-2017,"9,884.40"
ABAN,13-12-2001,7.8,NIFTY50,31-08-2017,"9,917.90"
ABAN,14-12-2001,7.85,NIFTY50,01-09-2017,"9,974.40"
ABAN,17-12-2001,7.85,NIFTY50,04-09-2017,"9,912.85"
ABAN,18-12-2001,7.86,NIFTY50,05-09-2017,"9,952.20"
ABAN,19-12-2001,7.79,NIFTY50,06-09-2017,"9,916.20"
ABAN,20-12-2001,7.64,NIFTY50,07-09-2017,"9,929.90"
ABAN,21-12-2001,7.57,NIFTY50,08-09-2017,"9,934.80"
ABAN,24-12-2001,7.5,NIFTY50,11-09-2017,"10,006.05"
ABAN,25-12-2001,7.5,NIFTY50,12-09-2017,"10,093.05"
ABAN,26-12-2001,7.59,NIFTY50,13-09-2017,"10,079.30"
ABAN,27-12-2001,7.59,NIFTY50,14-09-2017,"10,086.60"
ABAN,28-12-2001,7.5,NIFTY50,15-09-2017,"10,085.40"
ABAN,31-12-2001,7.5,NIFTY50,18-09-2017,"10,153.10"
ABAN,01-01-2002,7.5,NIFTY50,19-09-2017,"10,147.55"
ABAN,02-01-2002,7.5,NIFTY50,20-09-2017,"10,141.15"
ABAN,03-01-2002,7.94,NIFTY50,21-09-2017,"10,121.90"
ABAN,04-01-2002,7.52,NIFTY50,22-09-2017,"9,964.40"
ABAN,07-01-2002,7.7,NIFTY50,25-09-2017,"9,872.60"
ABAN,08-01-2002,7.6,NIFTY50,26-09-2017,"9,871.50"
ABAN,09-01-2002,7.6,NIFTY50,27-09-2017,"9,735.75"
ABAN,10-01-2002,7.5,NIFTY50,28-09-2017,"9,768.95"
ABAN,11-01-2002,7.5,NIFTY50,29-09-2017,"9,788.60"
ABAN,14-01-2002,7.5,NIFTY50,03-10-2017,"9,859.50"
ABAN,15-01-2002,7.85,NIFTY50,04-10-2017,"9,914.90"
ABAN,16-01-2002,7.8,NIFTY50,05-10-2017,"9,888.70"
ABAN,17-01-2002,7.8,NIFTY50,06-10-2017,"9,979.70"
ABAN,18-01-2002,7.55,NIFTY50,09-10-2017,"9,988.75"
ABAN,21-01-2002,8.1,NIFTY50,10-10-2017,"10,016.95"
ABAN,22-01-2002,7.6,NIFTY50,11-10-2017,"9,984.80"
ABAN,23-01-2002,7.6,NIFTY50,12-10-2017,"10,096.40"
ABAN,24-01-2002,7.8,NIFTY50,13-10-2017,"10,167.45"
ABAN,25-01-2002,7.6,NIFTY50,16-10-2017,"10,230.85"
ABAN,28-01-2002,7.4,NIFTY50,17-10-2017,"10,234.45"
ABAN,29-01-2002,7.4,NIFTY50,18-10-2017,"10,210.85"
ABAN,30-01-2002,7.4,NIFTY50,19-10-2017,"10,146.55"
ABAN,31-01-2002,7.2,NIFTY50,23-10-2017,"10,184.85"
ABAN,01-02-2002,7.2,NIFTY50,24-10-2017,"10,207.70"
ABAN,04-02-2002,6.98,NIFTY50,25-10-2017,"10,295.35"
ABAN,05-02-2002,7,NIFTY50,26-10-2017,"10,343.80"
ABAN,06-02-2002,8,NIFTY50,27-10-2017,"10,323.05"
ABAN,07-02-2002,7.18,NIFTY50,30-10-2017,"10,363.65"
ABAN,08-02-2002,7,NIFTY50,31-10-2017,"10,335.30"
ABAN,11-02-2002,7.04,NIFTY50,01-11-2017,"10,440.50"
ABAN,12-02-2002,6.9,NIFTY50,02-11-2017,"10,423.80"
ABAN,13-02-2002,6.85,NIFTY50,03-11-2017,"10,452.50"
ABAN,14-02-2002,7.05,NIFTY50,06-11-2017,"10,451.80"
ABAN,15-02-2002,7.48,NIFTY50,07-11-2017,"10,350.15"
ABAN,18-02-2002,6.81,NIFTY50,08-11-2017,"10,303.15"
ABAN,19-02-2002,7.15,NIFTY50,09-11-2017,"10,308.95"
ABAN,20-02-2002,6.96,NIFTY50,10-11-2017,"10,321.75"
ABAN,21-02-2002,7.69,NIFTY50,13-11-2017,"10,224.95"
ABAN,22-02-2002,7.33,NIFTY50,14-11-2017,"10,186.60"
ABAN,25-02-2002,7.23,NIFTY50,15-11-2017,"10,118.05"
ABAN,26-02-2002,7.25,NIFTY50,16-11-2017,"10,214.75"
ABAN,27-02-2002,7.68,NIFTY50,17-11-2017,"10,283.60"
ABAN,28-02-2002,8,NIFTY50,20-11-2017,"10,298.75"
ABAN,01-03-2002,8,NIFTY50,21-11-2017,"10,326.90"
ABAN,04-03-2002,8,NIFTY50,22-11-2017,"10,342.30"
ABAN,05-03-2002,7.58,NIFTY50,23-11-2017,"10,348.75"
ABAN,06-03-2002,8.1,NIFTY50,24-11-2017,"10,389.70"
ABAN,07-03-2002,8.55,NIFTY50,27-11-2017,"10,399.55"
ABAN,08-03-2002,9.4,NIFTY50,28-11-2017,"10,370.25"
ABAN,11-03-2002,9.45,NIFTY50,29-11-2017,"10,361.30"
ABAN,12-03-2002,9.71,NIFTY50,30-11-2017,"10,226.55"
ABAN,13-03-2002,10.28,NIFTY50,01-12-2017,"10,121.80"
ABAN,14-03-2002,10.22,NIFTY50,04-12-2017,"10,127.75"
ABAN,15-03-2002,10.5,NIFTY50,05-12-2017,"10,118.25"
ABAN,18-03-2002,10.62,NIFTY50,06-12-2017,"10,044.10"
ABAN,19-03-2002,10.75,NIFTY50,07-12-2017,"10,166.70"
ABAN,20-03-2002,11.03,NIFTY50,08-12-2017,"10,265.65"
ABAN,21-03-2002,10.6,NIFTY50,11-12-2017,"10,322.25"
ABAN,22-03-2002,11.04,NIFTY50,12-12-2017,"10,240.15"
ABAN,25-03-2002,11.04,NIFTY50,13-12-2017,"10,192.95"
ABAN,26-03-2002,11.71,NIFTY50,14-12-2017,"10,252.10"
ABAN,27-03-2002,13.4,NIFTY50,15-12-2017,"10,333.25"
ABAN,28-03-2002,14.03,NIFTY50,18-12-2017,"10,388.75"
ABAN,29-03-2002,14.03,NIFTY50,19-12-2017,"10,463.20"
ABAN,01-04-2002,15.15,NIFTY50,20-12-2017,"10,444.20"
ABAN,02-04-2002,16.29,NIFTY50,21-12-2017,"10,440.30"
ABAN,03-04-2002,15.04,NIFTY50,22-12-2017,"10,493.00"
ABAN,04-04-2002,13.85,NIFTY50,26-12-2017,"10,531.50"
ABAN,05-04-2002,13.61,NIFTY50,27-12-2017,"10,490.75"
ABAN,08-04-2002,13.81,NIFTY50,28-12-2017,"10,477.90"
ABAN,09-04-2002,14.55,NIFTY50,29-12-2017,"10,530.70"
ABAN,10-04-2002,14.33,NIFTY50,01-01-2018,"10,435.55"
ABAN,11-04-2002,14.09,NIFTY50,02-01-2018,"10,442.20"
ABAN,12-04-2002,14.4,NIFTY50,03-01-2018,"10,443.20"
ABAN,15-04-2002,13.26,NIFTY50,04-01-2018,"10,504.80"
ABAN,16-04-2002,13.2,NIFTY50,05-01-2018,"10,558.85"
ABAN,17-04-2002,13.38,NIFTY50,08-01-2018,"10,623.60"
