firm,Dates,Price,Symbol,Date,Nifty50 prices,W
3IINFOTECH,2006-06-12,69.13,NIFTY50,2001-12-03,1197.95,[4.25035066]
3IINFOTECH,2006-06-13,62.88,NIFTY50,2001-03-13,1124.7,[4.15700632]
3IINFOTECH,2006-06-14,63.08,NIFTY50,2001-03-14,1194.2,[4.1601323]
3IINFOTECH,2006-06-15,67.95,NIFTY50,2001-03-15,1217.15,[4.2333816]
3IINFOTECH,2006-06-16,71.75,NIFTY50,2001-03-16,1193.55,[4.28702891]
3IINFOTECH,2006-06-19,75.58,NIFTY50,2001-03-19,1186.7,[4.33833595]
3IINFOTECH,2006-06-20,76.65,NIFTY50,2001-03-20,1170.95,[4.35221155]
3IINFOTECH,2006-06-21,77.53,NIFTY50,2001-03-21,1207.1,[4.36348072]
3IINFOTECH,2006-06-22,78.7,NIFTY50,2001-03-22,1187.55,[4.37826959]
3IINFOTECH,2006-06-23,78.48,NIFTY50,2001-03-23,1161.3,[4.37550542]
3IINFOTECH,2006-06-26,75.9,NIFTY50,2001-03-26,1161.5,[4.34250588]
3IINFOTECH,2006-06-27,75.85,NIFTY50,2001-03-27,1177.75,[4.34185547]
3IINFOTECH,2006-06-28,74.03,NIFTY50,2001-03-28,1206.2,[4.31788803]
3IINFOTECH,2006-06-29,74.28,NIFTY50,2001-03-29,1195.1,[4.3212145]
3IINFOTECH,2006-06-30,73.15,NIFTY50,2001-03-30,1148.2,[4.30609007]
3IINFOTECH,2006-07-03,75.9,NIFTY50,2001-02-04,1138.1,[4.34250588]
3IINFOTECH,2006-07-04,76.58,NIFTY50,2001-03-04,1149.25,[4.35130966]
3IINFOTECH,2006-07-05,75.03,NIFTY50,2001-04-04,1136.65,[4.331128]
3IINFOTECH,2006-07-06,74.2,NIFTY50,2001-06-04,1139.6,[4.32015123]
3IINFOTECH,2006-07-07,74.25,NIFTY50,2001-09-04,1128.35,[4.3208159]
3IINFOTECH,2006-07-10,75.0,NIFTY50,2001-10-04,1103.05,[4.33073334]
3IINFOTECH,2006-07-11,72.9,NIFTY50,2001-11-04,1066.8,[4.30271283]
3IINFOTECH,2006-07-12,74.6,NIFTY50,2001-12-04,1024.9,[4.32545628]
3IINFOTECH,2006-07-13,74.58,NIFTY50,2001-04-16,1044.6,[4.3251917]
3IINFOTECH,2006-07-14,74.6,NIFTY50,2001-04-17,1067.0,[4.32545628]
3IINFOTECH,2006-07-17,73.9,NIFTY50,2001-04-18,1103.4,[4.31615389]
3IINFOTECH,2006-07-18,74.48,NIFTY50,2001-04-19,1144.45,[4.32386772]
3IINFOTECH,2006-07-19,71.75,NIFTY50,2001-04-20,1144.0,[4.28702891]
3IINFOTECH,2006-07-20,73.4,NIFTY50,2001-04-23,1149.75,[4.30945594]
3IINFOTECH,2006-07-21,67.98,NIFTY50,2001-04-24,1146.3,[4.23381661]
3IINFOTECH,2006-07-24,70.95,NIFTY50,2001-04-25,1155.35,[4.27597143]
3IINFOTECH,2006-07-25,71.58,NIFTY50,2001-04-26,1143.75,[4.2846894]
3IINFOTECH,2006-07-26,72.25,NIFTY50,2001-04-27,1101.3,[4.29387825]
3IINFOTECH,2006-07-27,70.75,NIFTY50,2001-04-30,1125.25,[4.27318785]
3IINFOTECH,2006-07-28,69.9,NIFTY50,2001-02-05,1137.2,[4.26127043]
3IINFOTECH,2006-07-31,70.35,NIFTY50,2001-03-05,1122.05,[4.26759734]
3IINFOTECH,2006-08-01,70.43,NIFTY50,2001-04-05,1130.05,[4.26871795]
3IINFOTECH,2006-08-02,72.23,NIFTY50,2001-07-05,1139.2,[4.29360517]
3IINFOTECH,2006-08-03,72.38,NIFTY50,2001-08-05,1148.95,[4.29565142]
3IINFOTECH,2006-08-04,73.18,NIFTY50,2001-09-05,1149.25,[4.30649457]
3IINFOTECH,2006-08-07,73.03,NIFTY50,2001-10-05,1144.95,[4.30447042]
3IINFOTECH,2006-08-08,73.05,NIFTY50,2001-11-05,1140.5,[4.30474054]
3IINFOTECH,2006-08-09,74.95,NIFTY50,2001-05-14,1140.8,[4.33007523]
3IINFOTECH,2006-08-10,76.63,NIFTY50,2001-05-15,1145.3,[4.35195395]
3IINFOTECH,2006-08-11,77.23,NIFTY50,2001-05-16,1151.15,[4.35965321]
3IINFOTECH,2006-08-14,81.93,NIFTY50,2001-05-17,1174.95,[4.41799688]
3IINFOTECH,2006-08-15,81.93,NIFTY50,2001-05-18,1172.8,[4.41799688]
3IINFOTECH,2006-08-16,83.3,NIFTY50,2001-05-21,1169.45,[4.43438187]
3IINFOTECH,2006-08-17,84.03,NIFTY50,2001-05-22,1168.1,[4.44300414]
3IINFOTECH,2006-08-18,84.55,NIFTY50,2001-05-23,1179.1,[4.449101]
3IINFOTECH,2006-08-21,83.33,NIFTY50,2001-05-24,1181.85,[4.43473767]
3IINFOTECH,2006-08-22,84.15,NIFTY50,2001-05-25,1174.9,[4.44441441]
3IINFOTECH,2006-08-23,84.55,NIFTY50,2001-05-28,1193.2,[4.449101]
3IINFOTECH,2006-08-24,84.13,NIFTY50,2001-05-29,1198.45,[4.4441795]
3IINFOTECH,2006-08-25,85.2,NIFTY50,2001-05-30,1177.55,[4.45667018]
3IINFOTECH,2006-08-28,84.75,NIFTY50,2001-05-31,1167.9,[4.45143609]
3IINFOTECH,2006-08-29,83.7,NIFTY50,2001-01-06,1148.05,[4.4391156]
3IINFOTECH,2006-08-30,83.2,NIFTY50,2001-04-06,1127.2,[4.43319492]
3IINFOTECH,2006-08-31,82.05,NIFTY50,2001-05-06,1115.6,[4.41944284]
3IINFOTECH,2006-09-01,81.65,NIFTY50,2001-06-06,1115.7,[4.41461482]
3IINFOTECH,2006-09-04,82.53,NIFTY50,2001-07-06,1112.35,[4.42520585]
3IINFOTECH,2006-09-05,86.38,NIFTY50,2001-08-06,1126.6,[4.47026642]
3IINFOTECH,2006-09-06,87.38,NIFTY50,2001-11-06,1131.1,[4.4816457]
3IINFOTECH,2006-09-07,85.43,NIFTY50,2001-12-06,1127.15,[4.45933484]
3IINFOTECH,2006-09-08,85.25,NIFTY50,2001-06-13,1129.0,[4.45725006]
3IINFOTECH,2006-09-11,80.98,NIFTY50,2001-06-14,1112.75,[4.40647532]
3IINFOTECH,2006-09-12,82.35,NIFTY50,2001-06-15,1087.75,[4.42304861]
3IINFOTECH,2006-09-13,84.1,NIFTY50,2001-06-18,1078.3,[4.44382704]
3IINFOTECH,2006-09-14,83.08,NIFTY50,2001-06-19,1096.65,[4.43176873]
3IINFOTECH,2006-09-15,82.2,NIFTY50,2001-06-20,1097.6,[4.42124735]
3IINFOTECH,2006-09-18,82.6,NIFTY50,2001-06-21,1095.2,[4.42604352]
3IINFOTECH,2006-09-19,82.5,NIFTY50,2001-06-22,1087.65,[4.42484663]
3IINFOTECH,2006-09-20,82.18,NIFTY50,2001-06-25,1067.0,[4.42100693]
3IINFOTECH,2006-09-21,86.23,NIFTY50,2001-06-26,1096.6,[4.46854831]
3IINFOTECH,2006-09-22,84.68,NIFTY50,2001-06-27,1096.1,[4.45061943]
3IINFOTECH,2006-09-25,83.38,NIFTY50,2001-06-28,1094.0,[4.43533041]
3IINFOTECH,2006-09-26,83.38,NIFTY50,2001-06-29,1107.9,[4.43533041]
3IINFOTECH,2006-09-27,83.38,NIFTY50,2001-02-07,1100.75,[4.43533041]
3IINFOTECH,2006-09-28,84.23,NIFTY50,2001-03-07,1069.8,[4.44535348]
3IINFOTECH,2006-09-29,83.2,NIFTY50,2001-04-07,1067.95,[4.43319492]
3IINFOTECH,2006-10-02,83.2,NIFTY50,2001-05-07,1069.75,[4.43319492]
3IINFOTECH,2006-10-03,84.9,NIFTY50,2001-06-07,1065.1,[4.45318383]
3IINFOTECH,2006-10-04,85.3,NIFTY50,2001-09-07,1059.5,[4.4578296]
3IINFOTECH,2006-10-05,85.45,NIFTY50,2001-10-07,1072.05,[4.45956621]
3IINFOTECH,2006-10-06,89.48,NIFTY50,2001-11-07,1083.65,[4.50512883]
3IINFOTECH,2006-10-09,89.7,NIFTY50,2001-12-07,1105.5,[4.50755736]
3IINFOTECH,2006-10-10,88.8,NIFTY50,2001-07-13,1110.45,[4.49758498]
3IINFOTECH,2006-10-11,89.68,NIFTY50,2001-07-16,1105.55,[4.50733683]
3IINFOTECH,2006-10-12,90.65,NIFTY50,2001-07-17,1103.1,[4.51797697]
3IINFOTECH,2006-10-13,91.48,NIFTY50,2001-07-18,1091.95,[4.5269924]
3IINFOTECH,2006-10-16,91.05,NIFTY50,2001-07-19,1085.9,[4.52233191]
3IINFOTECH,2006-10-17,90.15,NIFTY50,2001-07-20,1077.7,[4.5125065]
3IINFOTECH,2006-10-18,89.95,NIFTY50,2001-07-23,1070.65,[4.5103099]
3IINFOTECH,2006-10-19,92.6,NIFTY50,2001-07-24,1072.55,[4.53903038]
3IINFOTECH,2006-10-20,93.65,NIFTY50,2001-07-25,1064.2,[4.55018588]
3IINFOTECH,2006-10-23,92.3,NIFTY50,2001-07-26,1053.4,[4.53582011]
3IINFOTECH,2006-10-24,92.3,NIFTY50,2001-07-27,1051.7,[4.53582011]
3IINFOTECH,2006-10-25,92.3,NIFTY50,2001-07-30,1061.45,[4.53582011]
3IINFOTECH,2006-10-26,90.93,NIFTY50,2001-07-31,1072.85,[4.52102742]
3IINFOTECH,2006-10-27,91.65,NIFTY50,2001-01-08,1063.15,[4.52882895]
3IINFOTECH,2006-10-30,91.73,NIFTY50,2001-02-08,1066.0,[4.52969204]
3IINFOTECH,2006-10-31,90.7,NIFTY50,2001-03-08,1074.6,[4.51852238]
3IINFOTECH,2006-11-01,90.25,NIFTY50,2001-06-08,1075.25,[4.51360299]
3IINFOTECH,2006-11-02,89.53,NIFTY50,2001-07-08,1072.1,[4.50568129]
3IINFOTECH,2006-11-03,91.13,NIFTY50,2001-08-08,1068.0,[4.52320062]
3IINFOTECH,2006-11-06,91.23,NIFTY50,2001-09-08,1070.65,[4.52428546]
3IINFOTECH,2006-11-07,90.35,NIFTY50,2001-10-08,1071.15,[4.51469828]
3IINFOTECH,2006-11-08,88.4,NIFTY50,2001-08-13,1063.0,[4.49312068]
3IINFOTECH,2006-11-09,90.63,NIFTY50,2001-08-14,1075.5,[4.51775873]
3IINFOTECH,2006-11-10,92.45,NIFTY50,2001-08-16,1078.95,[4.53742653]
3IINFOTECH,2006-11-13,93.68,NIFTY50,2001-08-17,1069.2,[4.55050278]
3IINFOTECH,2006-11-14,94.4,NIFTY50,2001-08-20,1063.75,[4.55807858]
3IINFOTECH,2006-11-15,93.95,NIFTY50,2001-08-21,1068.7,[4.55335044]
3IINFOTECH,2006-11-16,94.73,NIFTY50,2001-08-23,1071.5,[4.56153173]
3IINFOTECH,2006-11-17,90.2,NIFTY50,2001-08-24,1069.15,[4.5130549]
3IINFOTECH,2006-11-20,91.03,NIFTY50,2001-08-27,1072.55,[4.52211461]
3IINFOTECH,2006-11-21,92.28,NIFTY50,2001-08-28,1070.65,[4.53560572]
3IINFOTECH,2006-11-22,91.28,NIFTY50,2001-08-29,1067.45,[4.52482743]
3IINFOTECH,2006-11-23,91.85,NIFTY50,2001-08-30,1064.15,[4.53098529]
3IINFOTECH,2006-11-24,91.55,NIFTY50,2001-08-31,1053.75,[4.52774904]
3IINFOTECH,2006-11-27,90.98,NIFTY50,2001-03-09,1048.05,[4.52157116]
3IINFOTECH,2006-11-28,91.23,NIFTY50,2001-04-09,1048.2,[4.52428546]
3IINFOTECH,2006-11-29,92.78,NIFTY50,2001-05-09,1045.0,[4.54095161]
3IINFOTECH,2006-11-30,92.35,NIFTY50,2001-06-09,1036.1,[4.53635587]
3IINFOTECH,2006-12-01,92.58,NIFTY50,2001-07-09,1035.2,[4.53881669]
3IINFOTECH,2006-12-04,90.88,NIFTY50,2001-10-09,1033.4,[4.52048338]
3IINFOTECH,2006-12-05,90.93,NIFTY50,2001-11-09,1023.4,[4.52102742]
3IINFOTECH,2006-12-06,89.08,NIFTY50,2001-12-09,982.2,[4.50069816]
3IINFOTECH,2006-12-07,90.35,NIFTY50,2001-09-13,971.7,[4.51469828]
3IINFOTECH,2006-12-08,88.83,NIFTY50,2001-09-14,919.7,[4.497919]
3IINFOTECH,2006-12-11,87.53,NIFTY50,2001-09-17,872.25,[4.48334148]
3IINFOTECH,2006-12-12,83.28,NIFTY50,2001-09-18,900.2,[4.43414459]
3IINFOTECH,2006-12-13,86.0,NIFTY50,2001-09-19,912.2,[4.46590812]
3IINFOTECH,2006-12-14,87.65,NIFTY50,2001-09-20,898.8,[4.48469603]
3IINFOTECH,2006-12-15,87.0,NIFTY50,2001-09-21,854.2,[4.47733681]
3IINFOTECH,2006-12-18,85.68,NIFTY50,2001-09-24,869.05,[4.46222318]
3IINFOTECH,2006-12-19,84.63,NIFTY50,2001-09-25,861.4,[4.45003569]
3IINFOTECH,2006-12-20,84.88,NIFTY50,2001-09-26,873.7,[4.45295097]
3IINFOTECH,2006-12-21,86.95,NIFTY50,2001-09-27,890.0,[4.47676847]
3IINFOTECH,2006-12-22,92.53,NIFTY50,2001-09-28,913.85,[4.53828224]
3IINFOTECH,2006-12-25,92.53,NIFTY50,2001-01-10,910.1,[4.53828224]
3IINFOTECH,2006-12-26,91.98,NIFTY50,2001-03-10,899.65,[4.53238442]
3IINFOTECH,2006-12-27,93.28,NIFTY50,2001-04-10,911.65,[4.54626908]
3IINFOTECH,2006-12-28,93.6,NIFTY50,2001-05-10,914.6,[4.54965748]
3IINFOTECH,2006-12-29,93.8,NIFTY50,2001-08-10,901.95,[4.55176941]
3IINFOTECH,2007-01-01,93.8,NIFTY50,2001-09-10,912.7,[4.55176941]
3IINFOTECH,2007-01-02,105.88,NIFTY50,2001-10-10,940.35,[4.67170671]
3IINFOTECH,2007-01-03,107.88,NIFTY50,2001-11-10,954.9,[4.69024636]
3IINFOTECH,2007-01-04,105.7,NIFTY50,2001-12-10,960.4,[4.67002116]
3IINFOTECH,2007-01-05,107.45,NIFTY50,2001-10-15,963.4,[4.68628924]
3IINFOTECH,2007-01-08,112.53,NIFTY50,2001-10-16,971.25,[4.73206712]
3IINFOTECH,2007-01-09,109.43,NIFTY50,2001-10-17,986.25,[4.70438184]
3IINFOTECH,2007-01-10,106.53,NIFTY50,2001-10-18,972.05,[4.67776988]
3IINFOTECH,2007-01-11,117.05,NIFTY50,2001-10-19,976.65,[4.77110826]
3IINFOTECH,2007-01-12,116.8,NIFTY50,2001-10-22,976.4,[4.76898827]
3IINFOTECH,2007-01-15,116.4,NIFTY50,2001-10-23,993.2,[4.76558691]
3IINFOTECH,2007-01-16,126.83,NIFTY50,2001-10-24,991.2,[4.85070126]
3IINFOTECH,2007-01-17,139.68,NIFTY50,2001-10-25,983.2,[4.94648781]
3IINFOTECH,2007-01-18,138.18,NIFTY50,2001-10-29,977.45,[4.93576806]
3IINFOTECH,2007-01-19,148.0,NIFTY50,2001-10-30,963.1,[5.00394631]
3IINFOTECH,2007-01-22,147.05,NIFTY50,2001-10-31,971.9,[4.99755005]
3IINFOTECH,2007-01-23,140.32,NIFTY50,2001-01-11,994.0,[4.95102682]
3IINFOTECH,2007-01-24,141.65,NIFTY50,2001-02-11,997.6,[4.96039408]
3IINFOTECH,2007-01-25,150.8,NIFTY50,2001-05-11,991.05,[5.02256386]
3IINFOTECH,2007-01-26,150.8,NIFTY50,2001-06-11,1001.9,[5.02256386]
3IINFOTECH,2007-01-29,147.88,NIFTY50,2001-07-11,987.5,[5.00314061]
3IINFOTECH,2007-01-30,147.88,NIFTY50,2001-08-11,997.7,[5.00314061]
3IINFOTECH,2007-01-31,144.15,NIFTY50,2001-09-11,1004.05,[4.97776769]
3IINFOTECH,2007-02-01,144.13,NIFTY50,2001-12-11,1010.9,[4.97762989]
3IINFOTECH,2007-02-02,141.32,NIFTY50,2001-11-13,1005.4,[4.95807804]
3IINFOTECH,2007-02-05,140.28,NIFTY50,2001-11-14,1015.8,[4.95074374]
3IINFOTECH,2007-02-06,154.3,NIFTY50,2001-11-15,1035.7,[5.04535873]
3IINFOTECH,2007-02-07,152.85,NIFTY50,2001-11-19,1068.15,[5.0359781]
3IINFOTECH,2007-02-08,145.73,NIFTY50,2001-11-20,1050.2,[4.98859416]
3IINFOTECH,2007-02-09,144.3,NIFTY50,2001-11-21,1056.35,[4.97880057]
3IINFOTECH,2007-02-12,139.88,NIFTY50,2001-11-22,1062.45,[4.94790846]
3IINFOTECH,2007-02-13,138.57,NIFTY50,2001-11-23,1059.0,[4.93856627]
3IINFOTECH,2007-02-14,144.63,NIFTY50,2001-11-26,1080.6,[4.98106916]
3IINFOTECH,2007-02-15,146.2,NIFTY50,2001-11-27,1076.05,[4.99179221]
3IINFOTECH,2007-02-16,146.2,NIFTY50,2001-11-28,1070.8,[4.99179221]
3IINFOTECH,2007-02-19,145.13,NIFTY50,2001-11-29,1067.15,[4.98449664]
3IINFOTECH,2007-02-20,143.0,NIFTY50,2001-03-12,1065.4,[4.9698133]
3IINFOTECH,2007-02-21,143.73,NIFTY50,2001-04-12,1077.7,[4.97486994]
3IINFOTECH,2007-02-22,139.05,NIFTY50,2001-05-12,1104.55,[4.9419995]
3IINFOTECH,2007-02-23,130.23,NIFTY50,2001-06-12,1110.45,[4.87695151]
3IINFOTECH,2007-02-26,129.73,NIFTY50,2001-07-12,1112.3,[4.87313413]
3IINFOTECH,2007-02-27,129.48,NIFTY50,2001-10-12,1115.25,[4.87121996]
3IINFOTECH,2007-02-28,120.85,NIFTY50,2001-11-12,1110.2,[4.80279078]
3IINFOTECH,2007-03-01,126.15,NIFTY50,2001-12-12,1107.65,[4.84536749]
3IINFOTECH,2007-03-02,121.93,NIFTY50,2001-12-13,1098.75,[4.81161509]
3IINFOTECH,2007-03-05,111.15,NIFTY50,2001-12-14,1087.85,[4.71983726]
3IINFOTECH,2007-03-06,110.95,NIFTY50,2001-12-18,1082.3,[4.71805234]
3IINFOTECH,2007-03-07,113.53,NIFTY50,2001-12-19,1060.75,[4.7408368]
3IINFOTECH,2007-03-08,118.48,NIFTY50,2001-12-20,1062.0,[4.78314899]
3IINFOTECH,2007-03-09,119.75,NIFTY50,2001-12-21,1050.85,[4.79372229]
3IINFOTECH,2007-03-12,122.33,NIFTY50,2001-12-24,1048.5,[4.81486369]
3IINFOTECH,2007-03-13,123.28,NIFTY50,2001-12-26,1034.25,[4.82253708]
3IINFOTECH,2007-03-14,117.2,NIFTY50,2001-12-27,1020.0,[4.7723781]
3IINFOTECH,2007-03-15,119.3,NIFTY50,2001-12-28,1033.8,[4.78998862]
3IINFOTECH,2007-03-16,116.35,NIFTY50,2001-12-31,1059.05,[4.76516092]
3IINFOTECH,2007-03-19,115.58,NIFTY50,2002-01-01,1055.3,[4.75857773]
3IINFOTECH,2007-03-20,114.7,NIFTY50,2002-02-01,1060.75,[4.75100063]
3IINFOTECH,2007-03-21,116.58,NIFTY50,2002-03-01,1072.25,[4.76711895]
3IINFOTECH,2007-03-22,117.03,NIFTY50,2002-04-01,1096.2,[4.77093883]
3IINFOTECH,2007-03-23,121.2,NIFTY50,2002-07-01,1100.15,[4.80565905]
3IINFOTECH,2007-03-26,123.55,NIFTY50,2002-08-01,1109.9,[4.82470724]
3IINFOTECH,2007-03-27,123.55,NIFTY50,2002-09-01,1102.8,[4.82470724]
3IINFOTECH,2007-03-28,118.6,NIFTY50,2002-10-01,1098.2,[4.78415284]
3IINFOTECH,2007-03-29,117.9,NIFTY50,2002-11-01,1088.55,[4.7782828]
3IINFOTECH,2007-03-30,120.65,NIFTY50,2002-01-14,1109.8,[4.80114807]
3IINFOTECH,2007-04-02,114.98,NIFTY50,2002-01-15,1094.15,[4.75341776]
3IINFOTECH,2007-04-03,117.3,NIFTY50,2002-01-16,1090.3,[4.77322377]
3IINFOTECH,2007-04-04,119.65,NIFTY50,2002-01-17,1109.2,[4.79289379]
3IINFOTECH,2007-04-05,119.4,NIFTY50,2002-01-18,1093.15,[4.79081953]
3IINFOTECH,2007-04-06,119.4,NIFTY50,2002-01-21,1091.35,[4.79081953]
3IINFOTECH,2007-04-09,122.9,NIFTY50,2002-01-22,1092.85,[4.81947479]
3IINFOTECH,2007-04-10,132.05,NIFTY50,2002-01-23,1089.4,[4.890725]
3IINFOTECH,2007-04-11,127.9,NIFTY50,2002-01-24,1085.3,[4.85903691]
3IINFOTECH,2007-04-12,131.43,NIFTY50,2002-01-25,1080.1,[4.8860542]
3IINFOTECH,2007-04-13,133.68,NIFTY50,2002-01-28,1071.35,[4.90290159]
3IINFOTECH,2007-04-16,132.15,NIFTY50,2002-01-29,1071.65,[4.89147631]
3IINFOTECH,2007-04-17,130.2,NIFTY50,2002-01-30,1067.45,[4.87672288]
3IINFOTECH,2007-04-18,132.0,NIFTY50,2002-01-31,1075.4,[4.89034913]
3IINFOTECH,2007-04-19,133.85,NIFTY50,2002-01-02,1081.65,[4.90416305]
3IINFOTECH,2007-04-20,133.53,NIFTY50,2002-04-02,1076.9,[4.90178722]
3IINFOTECH,2007-04-23,132.07,NIFTY50,2002-05-02,1074.25,[4.89087531]
3IINFOTECH,2007-04-24,139.23,NIFTY50,2002-06-02,1113.1,[4.94328393]
3IINFOTECH,2007-04-25,142.48,NIFTY50,2002-07-02,1110.45,[4.96619565]
3IINFOTECH,2007-04-26,146.0,NIFTY50,2002-08-02,1123.75,[4.99043259]
3IINFOTECH,2007-04-27,140.55,NIFTY50,2002-11-02,1131.55,[4.95265301]
3IINFOTECH,2007-04-30,151.35,NIFTY50,2002-12-02,1129.5,[5.02618051]
3IINFOTECH,2007-05-01,151.35,NIFTY50,2002-02-13,1135.1,[5.02618051]
3IINFOTECH,2007-05-02,151.35,NIFTY50,2002-02-14,1150.0,[5.02618051]
3IINFOTECH,2007-05-03,152.03,NIFTY50,2002-02-15,1159.95,[5.03063398]
3IINFOTECH,2007-05-04,150.32,NIFTY50,2002-02-18,1172.85,[5.0193968]
3IINFOTECH,2007-05-07,151.2,NIFTY50,2002-02-19,1158.9,[5.02519545]
3IINFOTECH,2007-05-08,147.1,NIFTY50,2002-02-20,1145.95,[4.99788772]
3IINFOTECH,2007-05-09,148.98,NIFTY50,2002-02-21,1149.85,[5.01050195]
3IINFOTECH,2007-05-10,153.82,NIFTY50,2002-02-22,1163.5,[5.04226315]
3IINFOTECH,2007-05-11,158.05,NIFTY50,2002-02-25,1165.45,[5.06921862]
3IINFOTECH,2007-05-14,156.23,NIFTY50,2002-02-26,1189.4,[5.0577097]
3IINFOTECH,2007-05-15,159.5,NIFTY50,2002-02-27,1189.2,[5.07829394]
3IINFOTECH,2007-05-16,159.05,NIFTY50,2002-02-28,1142.05,[5.07548627]
3IINFOTECH,2007-05-17,161.98,NIFTY50,2002-01-03,1178.0,[5.09362749]
3IINFOTECH,2007-05-18,155.93,NIFTY50,2002-04-03,1177.35,[5.05579985]
3IINFOTECH,2007-05-21,155.05,NIFTY50,2002-05-03,1178.5,[5.05017647]
3IINFOTECH,2007-05-22,155.7,NIFTY50,2002-06-03,1172.6,[5.05433315]
3IINFOTECH,2007-05-23,152.82,NIFTY50,2002-07-03,1193.05,[5.03578309]
3IINFOTECH,2007-05-24,153.48,NIFTY50,2002-08-03,1187.65,[5.04006464]
3IINFOTECH,2007-05-25,151.0,NIFTY50,2002-11-03,1167.85,[5.02388052]
3IINFOTECH,2007-05-28,153.13,NIFTY50,2002-12-03,1150.45,[5.0377964]
3IINFOTECH,2007-05-29,155.2,NIFTY50,2002-03-13,1157.05,[5.05113724]
3IINFOTECH,2007-05-30,151.75,NIFTY50,2002-03-14,1159.45,[5.0288026]
3IINFOTECH,2007-05-31,155.05,NIFTY50,2002-03-15,1169.75,[5.05017647]
3IINFOTECH,2007-06-01,155.15,NIFTY50,2002-03-18,1169.3,[5.05081708]
3IINFOTECH,2007-06-04,153.1,NIFTY50,2002-03-19,1152.15,[5.03760174]
3IINFOTECH,2007-06-05,153.95,NIFTY50,2002-03-20,1155.6,[5.04310248]
3IINFOTECH,2007-06-06,154.23,NIFTY50,2002-03-21,1144.2,[5.04490789]
3IINFOTECH,2007-06-07,153.48,NIFTY50,2002-03-22,1138.45,[5.04006464]
3IINFOTECH,2007-06-08,151.78,NIFTY50,2002-03-26,1123.05,[5.02899898]
3IINFOTECH,2007-06-11,151.95,NIFTY50,2002-03-27,1123.35,[5.03011107]
3IINFOTECH,2007-06-12,149.8,NIFTY50,2002-03-28,1129.55,[5.01595446]
3IINFOTECH,2007-06-13,146.98,NIFTY50,2002-01-04,1138.95,[4.99707713]
3IINFOTECH,2007-06-14,149.4,NIFTY50,2002-02-04,1136.95,[5.01329841]
3IINFOTECH,2007-06-15,154.07,NIFTY50,2002-03-04,1123.5,[5.04387663]
3IINFOTECH,2007-06-18,152.88,NIFTY50,2002-04-04,1145.9,[5.03617308]
3IINFOTECH,2007-06-19,153.65,NIFTY50,2002-05-04,1141.95,[5.0411645]
3IINFOTECH,2007-06-20,154.2,NIFTY50,2002-08-04,1135.25,[5.04471461]
3IINFOTECH,2007-06-21,151.78,NIFTY50,2002-09-04,1126.7,[5.02899898]
3IINFOTECH,2007-06-22,152.68,NIFTY50,2002-10-04,1138.5,[5.03487252]
3IINFOTECH,2007-06-25,150.75,NIFTY50,2002-11-04,1143.6,[5.02223443]
3IINFOTECH,2007-06-26,150.63,NIFTY50,2002-12-04,1146.5,[5.02144334]
3IINFOTECH,2007-06-27,155.45,NIFTY50,2002-04-15,1134.15,[5.05273647]
3IINFOTECH,2007-06-28,153.63,NIFTY50,2002-04-16,1118.75,[5.04103517]
3IINFOTECH,2007-06-29,152.13,NIFTY50,2002-04-17,1125.1,[5.03128723]
3IINFOTECH,2007-07-02,156.93,NIFTY50,2002-04-18,1129.0,[5.0621519]
3IINFOTECH,2007-07-03,161.13,NIFTY50,2002-04-19,1100.3,[5.08839848]
3IINFOTECH,2007-07-04,157.57,NIFTY50,2002-04-22,1104.15,[5.06619614]
3IINFOTECH,2007-07-05,155.18,NIFTY50,2002-04-23,1106.0,[5.05100919]
3IINFOTECH,2007-07-06,156.03,NIFTY50,2002-04-24,1110.6,[5.05643687]
3IINFOTECH,2007-07-09,152.98,NIFTY50,2002-04-25,1094.3,[5.03682272]
3IINFOTECH,2007-07-10,152.88,NIFTY50,2002-04-26,1097.4,[5.03617308]
3IINFOTECH,2007-07-11,152.28,NIFTY50,2002-04-29,1074.2,[5.03226631]
3IINFOTECH,2007-07-12,153.65,NIFTY50,2002-04-30,1084.5,[5.0411645]
3IINFOTECH,2007-07-13,152.85,NIFTY50,2002-02-05,1093.3,[5.0359781]
3IINFOTECH,2007-07-16,152.8,NIFTY50,2002-03-05,1096.95,[5.03565306]
3IINFOTECH,2007-07-17,151.43,NIFTY50,2002-06-05,1100.95,[5.02670547]
3IINFOTECH,2007-07-18,148.65,NIFTY50,2002-07-05,1110.7,[5.00829923]
3IINFOTECH,2007-07-19,147.57,NIFTY50,2002-08-05,1117.6,[5.00105623]
3IINFOTECH,2007-07-20,146.38,NIFTY50,2002-09-05,1127.6,[4.99301429]
3IINFOTECH,2007-07-23,142.98,NIFTY50,2002-10-05,1116.4,[4.9696744]
3IINFOTECH,2007-07-24,143.35,NIFTY50,2002-05-13,1119.65,[4.97224091]
3IINFOTECH,2007-07-25,145.45,NIFTY50,2002-05-14,1115.1,[4.98668407]
3IINFOTECH,2007-07-26,153.4,NIFTY50,2002-05-15,1107.8,[5.03954664]
3IINFOTECH,2007-07-27,149.38,NIFTY50,2002-05-16,1092.8,[5.01316542]
3IINFOTECH,2007-07-30,149.2,NIFTY50,2002-05-17,1090.65,[5.01196774]
3IINFOTECH,2007-07-31,147.8,NIFTY50,2002-05-20,1074.35,[5.00260312]
3IINFOTECH,2007-08-01,142.98,NIFTY50,2002-05-21,1049.2,[4.9696744]
